entity      name                               version         platform
package     uuid                               1.0.1           tcl
package     uuid                               1.0.2           tcl
package     uuid                               1.0.3           tcl
package     uuid                               1.0.4           tcl
package     valtype::common                    1               tcl
package     valtype::creditcard::amex          1               tcl
package     valtype::creditcard::discover      1               tcl
package     valtype::creditcard::mastercard    1               tcl
package     valtype::creditcard::visa          1               tcl
package     valtype::gs1::ean13                1               tcl
package     valtype::iban                      1               tcl
package     valtype::iban                      1.1             tcl
package     valtype::iban                      1.2             tcl
package     valtype::iban                      1.3             tcl
package     valtype::iban                      1.4             tcl
package     valtype::iban                      1.5             tcl
package     valtype::imei                      1               tcl
package     valtype::isbn                      1               tcl
package     valtype::luhn                      1               tcl
package     valtype::luhn5                     1               tcl
package     valtype::usnpi                     1               tcl
package     valtype::verhoeff                  1               tcl
package     vectcl                             0.1             linux-glibc2.3-x86_64
package     vfs                                1.3             linux-glibc2.3-x86_64
package     vfs                                1.4             linux-glibc2.3-x86_64
package     vfs                                1.4.1           linux-glibc2.3-x86_64
package     vfs                                1.4.2           linux-glibc2.3-x86_64
package     vfs::cookfs                        1.1             tcl
package     vfs::cookfs                        1.3             tcl
package     vfs::cookfs::c                     1.3             linux-glibc2.3-x86_64
package     vfs::cookfs::pkgconfig             1.1             tcl
package     vfs::cookfs::pkgconfig             1.3             tcl
package     vfs::cookfs::tcl::fsindex          1.1             tcl
package     vfs::cookfs::tcl::fsindex          1.3             tcl
package     vfs::cookfs::tcl::memchan          1.1             tcl
package     vfs::cookfs::tcl::memchan          1.3             tcl
package     vfs::cookfs::tcl::optimize         1.3             tcl
package     vfs::cookfs::tcl::pages            1.1             tcl
package     vfs::cookfs::tcl::pages            1.3             tcl
package     vfs::cookfs::tcl::readerchannel    1.1             tcl
package     vfs::cookfs::tcl::readerchannel    1.3             tcl
package     vfs::cookfs::tcl::vfs              1.1             tcl
package     vfs::cookfs::tcl::vfs              1.3             tcl
package     vfs::cookfs::tcl::writer           1.1             tcl
package     vfs::cookfs::tcl::writer           1.3             tcl
package     vfs::ftp                           1.0             tcl
package     vfs::http                          0.5             tcl
package     vfs::http                          0.6             tcl
package     vfs::mk4                           1.10            tcl
package     vfs::mk4                           1.10.1          tcl
package     vfs::mkcl                          1.2             tcl
package     vfs::mkcl                          1.4             tcl
package     vfs::ns                            0.5             tcl
package     vfs::ns                            0.5.1           tcl
package     vfs::tar                           0.9             tcl
package     vfs::tar                           0.91            tcl
package     vfs::template                      1.0             tcl
package     vfs::template                      1.5.2           tcl
package     vfs::template                      1.5.3           tcl
package     vfs::template                      1.5.4           tcl
package     vfs::template                      1.5.5           tcl
package     vfs::template::chroot              1.5.2           tcl
package     vfs::template::collate             1.0             tcl
package     vfs::template::collate             1.5.2           tcl
package     vfs::template::collate             1.5.3           tcl
package     vfs::template::fish                1.0             tcl
package     vfs::template::fish                1.5.2           tcl
package     vfs::template::quota               1.0             tcl
package     vfs::template::quota               1.5.2           tcl
package     vfs::template::version             1.0             tcl
package     vfs::template::version             1.5.2           tcl
package     vfs::template::version::delta      1.0             tcl
package     vfs::template::version::delta      1.5.2           tcl
package     vfs::test                          1.0             tcl
package     vfs::tk                            0.5             tcl
package     vfs::urltype                       1.0             tcl
package     vfs::webdav                        0.1             tcl
package     vfs::zip                           1.0             tcl
package     vfs::zip                           1.0.1           tcl
package     vfs::zip                           1.0.3           tcl
package     vfs::zip                           1.0.4           tcl
package     vfs::zip                           1.0.4.1         tcl
package     voltmeter                          0.1             tcl
package     vu                                 2.3             linux-glibc2.3-x86_64
package     wcb                                3.1             tcl
package     wcb                                3.3             tcl
package     wcb                                3.4             tcl
package     wcb                                3.5             tcl
package     websocket                          1.0             tcl
package     websocket                          1.2             tcl
package     websocket                          1.3             tcl
package     websocket                          1.3.1           tcl
package     websocket                          1.4             tcl
package     widget                             3.0             tcl
package     widget                             3.1             tcl
package     widget::all                        1.1             tcl
package     widget::all                        1.2             tcl
package     widget::all                        1.2.1           tcl
package     widget::all                        1.2.2           tcl
package     widget::all                        1.2.3           tcl
package     widget::all                        1.2.4           tcl
package     widget::arrowbutton                1.0             tcl
package     widget::calendar                   0.9             tcl
package     widget::calendar                   0.91            tcl
package     widget::calendar                   0.92            tcl
package     widget::calendar                   0.94            tcl
package     widget::calendar                   0.95            tcl
package     widget::calendar                   0.96            tcl
package     widget::calendar                   0.97            tcl
package     widget::calendar                   0.98            tcl
package     widget::calendar                   1.00            tcl
package     widget::calendar                   1.0.1           tcl
package     widget::dateentry                  0.9             tcl
package     widget::dateentry                  0.91            tcl
package     widget::dateentry                  0.92            tcl
package     widget::dateentry                  0.93            tcl
package     widget::dateentry                  0.94            tcl
package     widget::dateentry                  0.95            tcl
package     widget::dateentry                  0.96            tcl
package     widget::dialog                     1.2             tcl
package     widget::dialog                     1.3             tcl
package     widget::dialog                     1.3.1           tcl
package     widget::listentry                  0.1             tcl
package     widget::listentry                  0.1.1           tcl
package     widget::listsimple                 0.1             tcl
package     widget::listsimple                 0.1.1           tcl
package     widget::menuentry                  1.0             tcl
package     widget::menuentry                  1.0.1           tcl
package     widget::panelframe                 1.0             tcl
package     widget::panelframe                 1.1             tcl
package     widget::ruler                      1.0             tcl
package     widget::ruler                      1.1             tcl
package     widget::screenruler                1.1             tcl
package     widget::screenruler                1.2             tcl
package     widget::scrolledtext               1.0             tcl
package     widget::scrolledwindow             1.1             tcl
package     widget::scrolledwindow             1.2             tcl
package     widget::scrolledwindow             1.2.1           tcl
package     widget::statusbar                  1.1             tcl
package     widget::statusbar                  1.2             tcl
package     widget::statusbar                  1.2.1           tcl
package     widget::superframe                 1.0             tcl
package     widget::superframe                 1.0.1           tcl
package     widget::toolbar                    1.1             tcl
package     widget::toolbar                    1.2             tcl
package     widget::toolbar                    1.2.1           tcl
package     widget::validator                  0.1             tcl
package     windowlist                         1.4             tcl
package     wip                                1.0             tcl
package     wip                                1.1             tcl
package     wip                                1.1.1           tcl
package     wip                                1.1.2           tcl
package     wip                                1.1.3           tcl
package     wip                                1.2             tcl
package     wip                                2.0             tcl
package     wip                                2.1             tcl
package     wip                                2.1.1           tcl
package     wip                                2.1.2           tcl
package     wip                                2.1.3           tcl
package     wip                                2.2             tcl
package     WS::AOLserver                      1.3.0           tcl
package     WS::AOLserver                      1.4.0           tcl
package     WS::AOLserver                      2.0.0           tcl
package     WS::Channel                        1.3.0           tcl
package     WS::Channel                        1.4.0           tcl
package     WS::Channel                        2.0.0           tcl
package     WS::CheckAndBuild                  0.0.3           tcl
package     WS::Client                         1.1.1           tcl
package     WS::Client                         1.2.0           tcl
package     WS::Client                         1.3.0           tcl
package     WS::Client                         1.4.1           tcl
package     WS::Client                         2.0.1           tcl
package     WS::Client                         2.1.0           tcl
package     WS::Client                         2.1.3           tcl
package     WS::Client                         2.2.2           tcl
package     WS::Client                         2.2.4           tcl
package     WS::Client                         2.2.5           tcl
package     WS::Client                         2.2.7           tcl
package     WS::Client                         2.2.8           tcl
package     WS::Client                         2.3.0           tcl
package     WS::Client                         2.3.1           tcl
package     WS::Client                         2.3.7           tcl
package     WS::Client                         2.3.8           tcl
package     WS::Embeded                        1.1.1           tcl
package     WS::Embeded                        1.2.0           tcl
package     WS::Embeded                        1.3.0           tcl
package     WS::Embeded                        1.4.0           tcl
package     WS::Embeded                        2.0.0           tcl
package     WS::Embeded                        2.1.3           tcl
package     WS::Embeded                        2.3.0           tcl
package     WS::Server                         1.1.1           tcl
package     WS::Server                         1.2.0           tcl
package     WS::Server                         1.2.0.1         tcl
package     WS::Server                         1.3.0           tcl
package     WS::Server                         1.4.1           tcl
package     WS::Server                         2.0.3           tcl
package     WS::Server                         2.1.0           tcl
package     WS::Server                         2.1.3           tcl
package     WS::Server                         2.2.1           tcl
package     WS::Server                         2.2.4           tcl
package     WS::Server                         2.2.5           tcl
package     WS::Server                         2.2.7           tcl
package     WS::Server                         2.2.8           tcl
package     WS::Server                         2.3.0           tcl
package     WS::Server                         2.3.1           tcl
package     WS::Server                         2.3.7           tcl
package     WS::Utils                          1.1.1           tcl
package     WS::Utils                          1.2.0           tcl
package     WS::Utils                          1.3.0           tcl
package     WS::Utils                          1.4.1           tcl
package     WS::Utils                          2.0.2           tcl
package     WS::Utils                          2.1.0           tcl
package     WS::Utils                          2.1.3           tcl
package     WS::Utils                          2.2.2           tcl
package     WS::Utils                          2.2.4           tcl
package     WS::Utils                          2.2.5           tcl
package     WS::Utils                          2.2.7           tcl
package     WS::Utils                          2.2.8           tcl
package     WS::Utils                          2.3.0           tcl
package     WS::Utils                          2.3.1           tcl
package     WS::Utils                          2.3.7           tcl
package     WS::Utils                          2.3.8           tcl
package     WS::Wub                            1.3.0           tcl
package     WS::Wub                            1.4.0           tcl
package     WS::Wub                            2.0.0           tcl
package     WS::Wub                            2.2.1           tcl
package     Wsdl                               1.0             tcl
package     Wsdl                               2.0.0           tcl
package     xml                                2.6             tcl
package     xml::c                             2.6             linux-glibc2.3-x86_64
package     xml::dep                           1.0             tcl
package     xml::expat                         2.6             linux-glibc2.3-x86_64
package     xml::tcl                           2.6             tcl
package     xml::tclparser                     2.6             tcl
package     xmldefs                            2.6             tcl
package     XMLRPC                             1.0             tcl
package     XMLRPC                             1.0.1           tcl
package     xmlswitch                          1.0             tcl
package     XOTcl                              1.4.0           linux-glibc2.3-x86_64
package     XOTcl                              1.5.0           linux-glibc2.3-x86_64
package     XOTcl                              1.5.1           linux-glibc2.3-x86_64
package     XOTcl                              1.5.2           linux-glibc2.3-x86_64
package     XOTcl                              1.5.3           linux-glibc2.3-x86_64
package     XOTcl                              1.5.4           linux-glibc2.3-x86_64
package     XOTcl                              1.5.5           linux-glibc2.3-x86_64
package     XOTcl                              1.5.6           linux-glibc2.3-x86_64
package     XOTcl                              1.6.0           linux-glibc2.3-x86_64
package     XOTcl                              1.6.1           linux-glibc2.3-x86_64
package     XOTcl                              1.6.2           linux-glibc2.3-x86_64
package     XOTcl                              1.6.3           linux-glibc2.3-x86_64
package     XOTcl                              1.6.4           linux-glibc2.3-x86_64
package     XOTcl                              1.6.5           linux-glibc2.3-x86_64
package     XOTcl                              1.6.6           linux-glibc2.3-x86_64
package     XOTcl                              1.6.7           linux-glibc2.3-x86_64
package     XOTcl                              1.6.8           linux-glibc2.3-x86_64
package     xpath                              1.0             tcl
package     xslt                               2.6             linux-glibc2.3-x86_64
package     xslt::cache                        2.6             tcl
package     xsxp                               1.0             tcl
package     xyplot                             1.0.0           tcl
package     xyplot                             1.0.1           tcl
package     yaml                               0.2.2           tcl
package     yaml                               0.3.3           tcl
package     yaml                               0.3.4           tcl
package     yaml                               0.3.5           tcl
package     yaml                               0.3.6           tcl
package     yaml                               0.3.7           tcl
package     yencode                            1.1.1           tcl
package     yencode                            1.1.2           tcl
package     yencode                            1.1.3           tcl
package     zincGraphics                       1.0             tcl
package     zincLogo                           1.0             tcl
package     zincText                           1.0             tcl
package     zipfile::decode                    0.1.289139      tcl
package     zipfile::decode                    0.2             tcl
package     zipfile::decode                    0.2.295584      tcl
package     zipfile::decode                    0.3             tcl
package     zipfile::decode                    0.4             tcl
package     zipfile::decode                    0.5             tcl
package     zipfile::decode                    0.6.1           tcl
package     zipfile::encode                    0.1             tcl
package     zipfile::encode                    0.1.289139      tcl
package     zipfile::encode                    0.1.289585      tcl
package     zipfile::encode                    0.2             tcl
package     zipfile::encode                    0.3             tcl
package     zipvfs                             1.0             tcl
package     zipvfs                             1.0.1           tcl
package     zlibtcl                            1.2.3           linux-glibc2.3-x86_64
package     zlibtcl                            1.2.5.0.3       linux-glibc2.3-x86_64
package     zlibtcl                            1.2.7           linux-glibc2.3-x86_64
package     zlibtcl                            1.2.8           linux-glibc2.3-x86_64
package     zmq                                2.2.0           linux-glibc2.3-x86_64
package     zmq                                3.3.0           linux-glibc2.3-x86_64
----------- ---------------------------------- --------------- ---------------------
2347 entities found
